,"Age, BMI & VAT","Sleep Quality
(average of nights)"
femur_right_upper_neck_area,True,True
femur_right_upper_neck_bmc,True,True
femur_right_upper_neck_bmd,True,True
femur_right_wards_area,True,True
femur_right_wards_bmc,False,True
femur_right_wards_bmd,True,True
femur_shaft_diff_area,True,True
femur_shaft_diff_bmc,True,True
femur_shaft_diff_bmd,True,True
femur_shaft_mean_area,False,True
femur_shaft_mean_bmc,False,True
femur_shaft_mean_bmd,True,True
femur_total_diff_area,True,True
femur_total_diff_bmc,False,True
femur_total_diff_bmd,True,True
femur_total_mean_area,False,False
femur_total_mean_bmc,False,True
femur_total_mean_bmd,True,True
femur_troch_diff_area,True,True
femur_troch_diff_bmc,True,True
femur_troch_diff_bmd,True,True
femur_troch_mean_area,False,False
femur_troch_mean_bmc,False,True
femur_troch_mean_bmd,True,True
femur_upper_neck_diff_area,True,True
femur_upper_neck_diff_bmc,True,True
femur_upper_neck_diff_bmd,True,True
femur_upper_neck_mean_area,True,True
femur_upper_neck_mean_bmc,True,True
femur_upper_neck_mean_bmd,True,True
femur_wards_diff_area,True,True
femur_wards_diff_bmc,True,True
femur_wards_diff_bmd,True,True
femur_wards_mean_area,True,True
femur_wards_mean_bmc,False,True
femur_wards_mean_bmd,True,True
spine_l1_area,False,True
spine_l1_average_height,True,True
spine_l1_average_width,True,True
spine_l1_bmc,False,False
spine_l1_bmd,True,True
spine_l1_l2_area,False,False
spine_l1_l2_average_height,True,True
spine_l1_l2_average_width,True,True
spine_l1_l2_bmc,False,True
spine_l1_l2_bmd,True,True
spine_l1_l3_area,False,False
spine_l1_l3_average_height,True,True
spine_l1_l3_average_width,True,True
spine_l1_l3_bmc,False,True
spine_l1_l3_bmd,True,True
spine_l1_l4_area,False,True
spine_l1_l4_average_height,False,True
spine_l1_l4_average_width,True,True
spine_l1_l4_bmc,False,True
spine_l1_l4_bmd,True,True
spine_l2_area,False,False
spine_l2_average_height,True,True
spine_l2_average_width,True,True
spine_l2_bmc,False,False
spine_l2_bmd,True,True
spine_l2_l3_area,False,False
spine_l2_l3_average_height,True,True
spine_l2_l3_average_width,True,True
spine_l2_l3_bmc,False,False
spine_l2_l3_bmd,True,True
spine_l2_l4_area,False,False
spine_l2_l4_average_height,False,True
spine_l2_l4_average_width,True,True
spine_l2_l4_bmc,False,True
spine_l2_l4_bmd,True,True
spine_l3_area,True,True
spine_l3_average_height,True,True
spine_l3_average_width,True,True
spine_l3_bmc,False,False
spine_l3_bmd,True,True
spine_l3_l4_area,False,False
spine_l3_l4_average_height,True,True
spine_l3_l4_average_width,True,True
spine_l3_l4_bmc,False,True
spine_l3_l4_bmd,True,True
spine_l4_area,True,True
spine_l4_average_height,True,True
spine_l4_average_width,True,True
spine_l4_bmc,False,False
spine_l4_bmd,True,True
