,Age & BMI,"HRV
(average of nights)"
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis,-0.0301385261936639,-0.0301385261936639
KETOGLUCONMET-PWY: ketogluconate metabolism,-0.03464380212438605,-0.03464380212438605
LACTOSECAT-PWY: lactose and galactose degradation I,-0.030644373469493898,-0.0306443734694938
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis,-0.02983253666516795,-0.02983253666516795
METH-ACETATE-PWY: methanogenesis from acetate,-0.03268302207342855,-0.03268302207342855
METHGLYUT-PWY: superpathway of methylglyoxal degradation,-0.03013331166611735,-0.03013331166611735
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis,-0.029830774849547152,-0.029830774849547152
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside),-0.03029543543461475,-0.03029543543461475
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli),-0.029706237947283748,-0.029706237947283748
NONMEVIPP-PWY: methylerythritol phosphate pathway I,-0.0345529646159072,-0.0345529646159072
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I,-0.03314050556938195,-0.03314050556938195
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli),-0.0289797361667556,-0.0289797361667556
ORNDEG-PWY: superpathway of ornithine degradation,-0.03031011565942865,-0.0303101156594286
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase),-0.03239647839732965,-0.03239647839732965
P108-PWY: pyruvate fermentation to propanoate I,-0.03081161095704445,-0.0308116109570444
P122-PWY: heterolactic fermentation,-0.02917035925234425,-0.02917035925234425
P124-PWY: Bifidobacterium shunt,-0.0316274387767898,-0.03162743877678975
"P125-PWY: superpathway of (R,R)-butanediol biosynthesis",-0.03117833209412655,-0.03117833209412655
P161-PWY: acetylene degradation (anaerobic),-0.03111313003915385,-0.03111313003915385
P164-PWY: purine nucleobases degradation I (anaerobic),-0.03217177182621425,-0.03217177182621425
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle),-0.034960396190133705,-0.034960396190133705
P221-PWY: octane oxidation,-0.03035122985591165,-0.03035122985591165
P23-PWY: reductive TCA cycle I,-0.03086273601634435,-0.03086273601634435
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",-0.03032270739089585,-0.0303227073908958
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I,-0.0304919469643296,-0.0304919469643296
P42-PWY: incomplete reductive TCA cycle,-0.0319586293620689,-0.0319586293620689
P441-PWY: superpathway of N-acetylneuraminate degradation,-0.0328557247717041,-0.0328557247717041
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",-0.02913995115010165,-0.0291399511501016
PANTO-PWY: phosphopantothenate biosynthesis I,-0.0313272602171674,-0.0313272602171674
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria),-0.0298557129476707,-0.02985571294767075
PENTOSE-P-PWY: pentose phosphate pathway,-0.0297576955736659,-0.02975769557366595
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),-0.0298000948511079,-0.02980009485110795
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),-0.03173247986612135,-0.03173247986612135
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II,-0.03569100738711705,-0.03569100738711705
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,-0.03005208671708615,-0.03005208671708615
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli),-0.03402380054830715,-0.03402380054830715
PPGPPMET-PWY: ppGpp metabolism,-0.0322975388419352,-0.03229753884193525
"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",-0.0310942482906874,-0.0310942482906874
PWY-1042: glycolysis IV,-0.029496627514757047,-0.029496627514757047
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis,-0.02684353545591995,-0.02684353545591995
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle),-0.029932480837395248,-0.029932480837395248
"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type",-0.0308937680800174,-0.0308937680800174
PWY-2941: L-lysine biosynthesis II,-0.03243157548925975,-0.03243157548925975
PWY-2942: L-lysine biosynthesis III,-0.0334827978142984,-0.0334827978142984
PWY-3001: superpathway of L-isoleucine biosynthesis I,-0.0309228630650207,-0.0309228630650207
PWY-3841: folate transformations II (plants),-0.0334765635873818,-0.0334765635873818
PWY-4041: &gamma;-glutamyl cycle,-0.02968115146268925,-0.02968115146268925
PWY-4984: urea cycle,-0.033822148231850604,-0.033822148231850604
PWY-5004: superpathway of L-citrulline metabolism,-0.030352414463970502,-0.030352414463970502
PWY-5005: biotin biosynthesis II,-0.03082300006893715,-0.0308230000689372
PWY-5022: 4-aminobutanoate degradation V,-0.03162162896876785,-0.0316216289687678
PWY-5030: L-histidine degradation III,-0.0341596300431721,-0.0341596300431721
PWY-5097: L-lysine biosynthesis VI,-0.0337638386396878,-0.0337638386396878
PWY-5100: pyruvate fermentation to acetate and lactate II,-0.03199739503418635,-0.03199739503418635
PWY-5103: L-isoleucine biosynthesis III,-0.03179588943373315,-0.03179588943373315
PWY-5104: L-isoleucine biosynthesis IV,-0.03099613305617205,-0.0309961330561721
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),-0.03080946687020605,-0.03080946687020605
PWY-5130: 2-oxobutanoate degradation I,-0.03102801480921935,-0.03102801480921935
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome),-0.03123675897992035,-0.03123675897992035
"PWY-5138: fatty acid &beta;-oxidation IV (unsaturated, even number)",-0.0313497902903742,-0.0313497902903742
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline),-0.02986878897565045,-0.029868788975650498
PWY-5188: tetrapyrrole biosynthesis I (from glutamate),-0.026604964681271402,-0.026604964681271402
PWY-5189: tetrapyrrole biosynthesis II (from glycine),-0.03238513340842325,-0.03238513340842325
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),-0.03516535942560314,-0.03516535942560314
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),-0.0300249763942881,-0.0300249763942881
PWY-5367: petroselinate biosynthesis,-0.031739974074444705,-0.031739974074444705
PWY-5384: sucrose degradation IV (sucrose phosphorylase),-0.030857334544624103,-0.030857334544624103
PWY-5484: glycolysis II (from fructose 6-phosphate),-0.03025031815195435,-0.03025031815195435
PWY-5497: purine nucleobases degradation II (anaerobic),-0.0307982584209259,-0.0307982584209259
PWY-5505: L-glutamate and L-glutamine biosynthesis,-0.0320204833888499,-0.0320204833888499
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation,-0.029012970611878998,-0.029012970611878998
PWY-5656: mannosylglycerate biosynthesis I,-0.03130375277983765,-0.0313037527798376
PWY-5659: GDP-mannose biosynthesis,-0.0296071335563331,-0.0296071335563331
PWY-5667: CDP-diacylglycerol biosynthesis I,-0.0311970780258562,-0.0311970780258562
PWY-5675: nitrate reduction V (assimilatory),-0.030941998650744103,-0.03094199865074405
PWY-5676: acetyl-CoA fermentation to butanoate II,-0.03110423046565895,-0.03110423046565895
PWY-5686: UMP biosynthesis I,-0.03405325731083275,-0.03405325731083275
PWY-5690: TCA cycle II (plants and fungi),-0.032091863844247295,-0.032091863844247295
PWY-5695: inosine 5'-phosphate degradation,-0.03468748346923025,-0.03468748346923025
PWY-5705: allantoin degradation to glyoxylate III,-0.03513302936651535,-0.03513302936651535
PWY-5723: Rubisco shunt,-0.029942527251265998,-0.029942527251265998
PWY-5747: 2-methylcitrate cycle II,-0.0332152651796114,-0.03321526517961145
"PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis",-0.02833053248741995,-0.02833053248741995
PWY-5838: superpathway of menaquinol-8 biosynthesis I,-0.02924358837304515,-0.02924358837304515
PWY-5840: superpathway of menaquinol-7 biosynthesis,-0.02899071944124225,-0.0289907194412422
PWY-5845: superpathway of menaquinol-9 biosynthesis,-0.02891608289868295,-0.0289160828986829
PWY-5850: superpathway of menaquinol-6 biosynthesis,-0.0319191404008242,-0.0319191404008242
PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation),-0.02991199209705905,-0.02991199209705905
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I,-0.03167512569326145,-0.03167512569326145
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I,-0.02946979390212435,-0.02946979390212435
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis,-0.028557710058447552,-0.028557710058447552
PWY-5896: superpathway of menaquinol-10 biosynthesis,-0.03185593242009685,-0.03185593242009685
PWY-5897: superpathway of menaquinol-11 biosynthesis,-0.029007162384908698,-0.029007162384908698
PWY-5898: superpathway of menaquinol-12 biosynthesis,-0.029007162384908698,-0.029007162384908698
PWY-5899: superpathway of menaquinol-13 biosynthesis,-0.029007162384908698,-0.029007162384908698
PWY-5913: partial TCA cycle (obligate autotrophs),-0.032048125544063555,-0.032048125544063555
PWY-5918: superpathway of heme b biosynthesis from glutamate,-0.03119923267783965,-0.03119923267783965
PWY-5920: superpathway of heme b biosynthesis from glycine,-0.0314595463746397,-0.03145954637463965
PWY-5941: glycogen degradation II,-0.03052032007987355,-0.0305203200798735
PWY-5971: palmitate biosynthesis (type II fatty acid synthase),-0.029958143998712952,-0.029958143998712952
PWY-5973: cis-vaccenate biosynthesis,-0.02996250932239825,-0.02996250932239825
PWY-5981: CDP-diacylglycerol biosynthesis III,-0.032062981017574196,-0.032062981017574196
PWY-5989: stearate biosynthesis II (bacteria and plants),-0.02873681562919505,-0.02873681562919505
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,-0.032880694175418695,-0.032880694175418695
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,-0.0342576467829351,-0.0342576467829351
PWY-6123: inosine-5'-phosphate biosynthesis I,-0.035242762378878606,-0.035242762378878606
PWY-6124: inosine-5'-phosphate biosynthesis II,-0.035078759969957504,-0.035078759969957504
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II,-0.03251772500260445,-0.03251772500260445
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II,-0.032305024389712,-0.032305024389712
PWY-6143: CMP-pseudaminate biosynthesis,-0.02914287405064795,-0.02914287405064795
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,-0.0283460049223937,-0.02834600492239365
PWY-6151: S-adenosyl-L-methionine salvage I,-0.03414294315836395,-0.034142943158364
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,-0.033229454691282356,-0.033229454691282356
PWY-6168: flavin biosynthesis III (fungi),-0.03290321898720975,-0.0329032189872097
PWY-621: sucrose degradation III (sucrose invertase),-0.03007151373469125,-0.03007151373469125
PWY-622: starch biosynthesis,-0.0330475640802862,-0.0330475640802862
PWY-6270: isoprene biosynthesis I,-0.03031746063552655,-0.03031746063552655
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,-0.0342576467829351,-0.0342576467829351
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),-0.0286980696385556,-0.0286980696385556
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),-0.0297623719844778,-0.029762371984477752
PWY-6285: superpathway of fatty acids biosynthesis (E. coli),-0.02960258507598065,-0.02960258507598065
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian),-0.03220118411112145,-0.03220118411112145
PWY-6293: superpathway of L-cysteine biosynthesis (fungi),-0.0303127564708814,-0.0303127564708814
PWY-6305: superpathway of putrescine biosynthesis,-0.03287238330169135,-0.03287238330169135
PWY-6317: D-galactose degradation I (Leloir pathway),-0.03097519890149395,-0.03097519890149395
PWY-6353: purine nucleotides degradation II (aerobic),-0.03194538677632365,-0.03194538677632365
PWY-6385: peptidoglycan biosynthesis III (mycobacteria),-0.031019685371793,-0.031019685371793
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),-0.02974891660821375,-0.02974891660821375
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),-0.02929109277955795,-0.02929109277955795
"PWY-6415: L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)",-0.03596673824572675,-0.03596673824572675
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),-0.0311897002868383,-0.0311897002868383
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,-0.02860042386149575,-0.028600423861495652
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,-0.03022598213447175,-0.03022598213447175
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,-0.0299834671604215,-0.0299834671604215
PWY-6527: stachyose degradation,-0.0347262096789026,-0.0347262096789026
PWY-6531: mannitol cycle,-0.03144101862915995,-0.0314410186291599
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,-0.03593267411244285,-0.03593267411244285
PWY-6549: L-glutamine biosynthesis III,-0.0326616456851431,-0.03266164568514305
PWY-6572: chondroitin sulfate degradation I (bacterial),-0.03160400834689545,-0.03160400834689545
PWY-6588: pyruvate fermentation to acetone,-0.03291068239408371,-0.03291068239408371
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation,-0.03716115645457875,-0.03716115645457875
PWY-6595: superpathway of guanosine nucleotides degradation (plants),-0.03175510836011755,-0.03175510836011755
PWY-6606: guanosine nucleotides degradation II,-0.0300430117496896,-0.03004301174968965
PWY-6607: guanosine nucleotides degradation I,-0.0337594800345689,-0.0337594800345689
PWY-6608: guanosine nucleotides degradation III,-0.0304594340699835,-0.0304594340699835
PWY-6609: adenine and adenosine salvage III,-0.030741214942758097,-0.030741214942758097
PWY-6612: superpathway of tetrahydrofolate biosynthesis,-0.0300178138006088,-0.03001781380060875
PWY-6628: superpathway of L-phenylalanine biosynthesis,-0.0303334769298793,-0.0303334769298793
PWY-6630: superpathway of L-tyrosine biosynthesis,-0.0296257519116394,-0.0296257519116394
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate,-0.031186400776929198,-0.031186400776929198
PWY-6700: queuosine biosynthesis I (de novo),-0.03023780405909535,-0.03023780405909535
PWY-6703: preQ0 biosynthesis,-0.0321759919201747,-0.0321759919201747
PWY-6731: starch degradation III,-0.02832913844929835,-0.0283291384492984
PWY-6749: CMP-legionaminate biosynthesis I,-0.030913589885310302,-0.0309135898853104
PWY-6803: phosphatidylcholine acyl editing,-0.02964728752838225,-0.0296472875283822
PWY-6807: xyloglucan degradation II (exoglucanase),-0.03154692389784659,-0.03154692389784659
PWY-6823: molybdopterin biosynthesis,-0.0315179437443488,-0.0315179437443488
PWY-6859: all-trans-farnesol biosynthesis,-0.034133317017489,-0.034133317017489
PWY-6895: superpathway of thiamine diphosphate biosynthesis II,-0.02923081664655785,-0.02923081664655785
PWY-6897: thiamine diphosphate salvage II,-0.02882142186945515,-0.02882142186945515
PWY-6901: superpathway of glucose and xylose degradation,-0.02851346088592585,-0.0285134608859259
PWY-6902: chitin degradation II (Vibrio),-0.03205288138601885,-0.03205288138601885
PWY-6906: chitin derivatives degradation,-0.03248318989933905,-0.03248318989933905
PWY-6922: L-N&delta;-acetylornithine biosynthesis,-0.0295116941623806,-0.02951169416238055
PWY-6936: seleno-amino acid biosynthesis (plants),-0.032020252214281245,-0.032020252214281245
PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis,-0.03323735259903665,-0.033237352599036596
"PWY-6961: L-ascorbate degradation II (bacterial, aerobic)",-0.0304868402614612,-0.03048684026146135
PWY-6969: TCA cycle V (2-oxoglutarate synthase),-0.03375562846782405,-0.03375562846782405
"PWY-6992: 1,5-anhydrofructose degradation",-0.03270328755829105,-0.03270328755829115
"PWY-7013: (S)-propane-1,2-diol degradation",-0.0313141164741391,-0.0313141164741391
PWY-702: L-methionine biosynthesis II,-0.03009931898080165,-0.03009931898080165
PWY-7094: fatty acid salvage,-0.03125566953164665,-0.0312556695316466
PWY-7111: pyruvate fermentation to isobutanol (engineered),-0.0344472846896748,-0.0344472846896748
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",-0.0314913142661261,-0.0314913142661261
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",-0.0302303333802524,-0.0302303333802524
PWY-7118: chitin deacetylation,-0.02907389244490185,-0.0290738924449018
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,-0.0352372017689236,-0.035237201768923546
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,-0.029265201049425052,-0.029265201049425052
PWY-7196: superpathway of pyrimidine ribonucleosides salvage,-0.032361192618602846,-0.032361192618602846
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,-0.0315653498592328,-0.0315653498592328
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV,-0.033515023775355,-0.03351502377535495
PWY-7199: pyrimidine deoxyribonucleosides salvage,-0.03121842433395965,-0.03121842433395965
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage,-0.029756605792756997,-0.02975660579275705
PWY-7204: pyridoxal 5'-phosphate salvage II (plants),-0.029921791313339,-0.0299217913133389
PWY-7208: superpathway of pyrimidine nucleobases salvage,-0.03240178812520205,-0.03240178812520205
PWY-7209: superpathway of pyrimidine ribonucleosides degradation,-0.03625979182579465,-0.03625979182579465
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,-0.03158199861362145,-0.03158199861362145
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,-0.034832767770902495,-0.034832767770902495
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,-0.033957547846272806,-0.033957547846272806
PWY-7221: guanosine ribonucleotides de novo biosynthesis,-0.03189708608422345,-0.031897086084223494
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,-0.033957547846272806,-0.033957547846272806
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,-0.032735326393654,-0.032735326393654
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,-0.03401577957066295,-0.03401577957066295
PWY-7234: inosine-5'-phosphate biosynthesis III,-0.0292595986933624,-0.0292595986933624
"PWY-7237: myo-, chiro- and scyllo-inositol degradation",-0.03106096356810805,-0.031060963568108002
PWY-7238: sucrose biosynthesis II,-0.0299159249188109,-0.0299159249188109
PWY-7242: D-fructuronate degradation,-0.030971665282173648,-0.030971665282173648
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",-0.033401017558656,-0.033401017558656
PWY-7254: TCA cycle VII (acetate-producers),-0.0333965247631519,-0.0333965247631519
PWY-7269: mitochondrial NADPH production (yeast),-0.032521635657023346,-0.032521635657023346
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II,-0.032137239799965744,-0.032137239799965744
PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis,-0.0318121558418785,-0.03181215584187855
PWY-7315: dTDP-N-acetylthomosamine biosynthesis,-0.0337833262157317,-0.033783326215731754
PWY-7316: dTDP-N-acetylviosamine biosynthesis,-0.030565099906137448,-0.030565099906137448
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,-0.02963053709569945,-0.02963053709569945
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,-0.027501937977912,-0.027501937977912
PWY-7345: superpathway of anaerobic sucrose degradation,-0.0304730849819912,-0.0304730849819912
PWY-7356: thiamine diphosphate salvage IV (yeast),-0.0340517038940985,-0.0340517038940985
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast),-0.0298517364870169,-0.0298517364870169
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",-0.030965898158079402,-0.030965898158079402
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",-0.030708964495310402,-0.03070896449531045
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",-0.031715320242510045,-0.0317153202425101
PWY-7392: taxadiene biosynthesis (engineered),-0.034381052271303544,-0.034381052271303544
PWY-7400: L-arginine biosynthesis IV (archaebacteria),-0.0326033963989011,-0.0326033963989011
PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide),-0.03213154865774695,-0.032131548657747
"PWY-7456: &beta;-(1,4)-mannan degradation",-0.031753201299118905,-0.031753201299118905
PWY-7560: methylerythritol phosphate pathway II,-0.0327575137560625,-0.0327575137560625
PWY-7663: gondoate biosynthesis (anaerobic),-0.0296389657672009,-0.0296389657672009
PWY-7664: oleate biosynthesis IV (anaerobic),-0.028379237207908352,-0.028379237207908352
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis,-0.0306611816530667,-0.0306611816530667
PWY-7761: NAD salvage pathway II (PNC IV cycle),-0.03128608704102295,-0.03128608704102295
PWY-7790: UMP biosynthesis II,-0.03405325731083275,-0.03405325731083275
PWY-7791: UMP biosynthesis III,-0.03405325731083275,-0.03405325731083275
