,Age & BMI,"HRV
(average of nights)"
PWY-5723: Rubisco shunt,0.011985678412708011,0.011985678412708011
PWY-5747: 2-methylcitrate cycle II,0.012392480174370675,0.012392480174370675
"PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis",0.011196026138407339,0.01119602613840733
PWY-5838: superpathway of menaquinol-8 biosynthesis I,0.011245743144092619,0.011245743144092622
PWY-5840: superpathway of menaquinol-7 biosynthesis,0.012143027881373322,0.012143027881373322
PWY-5845: superpathway of menaquinol-9 biosynthesis,0.011840220645553267,0.011840220645553278
PWY-5850: superpathway of menaquinol-6 biosynthesis,0.012110786911669502,0.012110786911669502
PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation),0.010719796132041642,0.010719796132041624
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I,0.012192552359729594,0.012192552359729622
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I,0.011166379629421436,0.011166379629421436
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis,0.011622076914664145,0.011622076914664145
PWY-5896: superpathway of menaquinol-10 biosynthesis,0.012091841493034092,0.012091841493034092
PWY-5897: superpathway of menaquinol-11 biosynthesis,0.011095688644782106,0.011095688644782125
PWY-5898: superpathway of menaquinol-12 biosynthesis,0.011095688644782125,0.011095688644782125
PWY-5899: superpathway of menaquinol-13 biosynthesis,0.011095688644782106,0.011095688644782125
PWY-5913: partial TCA cycle (obligate autotrophs),0.01283242384103384,0.01283242384103384
PWY-5918: superpathway of heme b biosynthesis from glutamate,0.012166482335868733,0.012166482335868712
PWY-5920: superpathway of heme b biosynthesis from glycine,0.012743189634090511,0.012743189634090511
PWY-5941: glycogen degradation II,0.012219393706241132,0.012219393706241132
PWY-5971: palmitate biosynthesis (type II fatty acid synthase),0.013896615191011256,0.013896615191011256
PWY-5973: cis-vaccenate biosynthesis,0.015116565278172078,0.015116565278172078
PWY-5981: CDP-diacylglycerol biosynthesis III,0.01185517429523831,0.01185517429523831
PWY-5989: stearate biosynthesis II (bacteria and plants),0.012542102451591805,0.012542102451591805
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,0.013207331249739206,0.013207331249739206
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,0.01210579473144199,0.012105794731441985
PWY-6123: inosine-5'-phosphate biosynthesis I,0.014011850848114552,0.01401185084811455
PWY-6124: inosine-5'-phosphate biosynthesis II,0.014085562339471138,0.014085562339471143
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II,0.01188990259466797,0.01188990259466797
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II,0.01192652376697799,0.01192652376697799
PWY-6143: CMP-pseudaminate biosynthesis,0.010904893436344472,0.010904893436344492
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,0.013529686788473518,0.013529686788473516
PWY-6151: S-adenosyl-L-methionine salvage I,0.014018955885635804,0.014018955885635804
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,0.010303575606093351,0.010303575606093351
PWY-6168: flavin biosynthesis III (fungi),0.012159520694618186,0.012159520694618186
PWY-621: sucrose degradation III (sucrose invertase),0.014058389489685566,0.014058389489685566
PWY-622: starch biosynthesis,0.010871482346106458,0.01087148234610647
PWY-6270: isoprene biosynthesis I,0.012468800952939995,0.012468800952939995
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,0.012105794731441985,0.01210579473144199
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),0.012774496177873684,0.012774496177873684
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),0.013152644217401054,0.013152644217401054
PWY-6285: superpathway of fatty acids biosynthesis (E. coli),0.013015902549573546,0.013015902549573546
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian),0.010876843460823285,0.010876843460823288
PWY-6293: superpathway of L-cysteine biosynthesis (fungi),0.012430241192732734,0.012430241192732729
PWY-6305: superpathway of putrescine biosynthesis,0.011096353138822478,0.011096353138822459
PWY-6317: D-galactose degradation I (Leloir pathway),0.011558954788163397,0.011558954788163397
PWY-6353: purine nucleotides degradation II (aerobic),0.01245074149162583,0.01245074149162583
PWY-6385: peptidoglycan biosynthesis III (mycobacteria),0.011403847657353352,0.011403847657353352
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),0.011720853809388504,0.011720853809388507
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),0.012786704812387558,0.01278670481238756
"PWY-6415: L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)",0.012380232336823484,0.012380232336823477
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),0.013301844623023924,0.013301844623023924
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,0.012974665720563803,0.012974665720563803
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,0.013965198005463995,0.013965198005464002
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,0.013264406263440356,0.013264406263440356
PWY-6527: stachyose degradation,0.011078914728007172,0.01107891472800718
PWY-6531: mannitol cycle,0.01198969220872417,0.01198969220872417
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,0.012024859608847971,0.012024859608847971
PWY-6549: L-glutamine biosynthesis III,0.012904662389359636,0.012904662389359632
PWY-6572: chondroitin sulfate degradation I (bacterial),0.012150495964525105,0.012150495964525105
PWY-6588: pyruvate fermentation to acetone,0.01276292075660435,0.01276292075660435
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation,0.013948939404110442,0.013948939404110442
PWY-6595: superpathway of guanosine nucleotides degradation (plants),0.01247476775644344,0.01247476775644344
PWY-6606: guanosine nucleotides degradation II,0.012206186192839844,0.012206186192839858
PWY-6607: guanosine nucleotides degradation I,0.01193262748676342,0.01193262748676342
PWY-6608: guanosine nucleotides degradation III,0.012852763808405632,0.012852763808405637
PWY-6609: adenine and adenosine salvage III,0.010237124392439439,0.010237124392439439
PWY-6612: superpathway of tetrahydrofolate biosynthesis,0.011033304931337496,0.0110333049313375
PWY-6628: superpathway of L-phenylalanine biosynthesis,0.010791366423463244,0.010791366423463244
PWY-6630: superpathway of L-tyrosine biosynthesis,0.01328136065740288,0.013281360657402878
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate,0.012329065784286703,0.0123290657842867
PWY-6700: queuosine biosynthesis I (de novo),0.010909661165604018,0.010909661165604026
PWY-6703: preQ0 biosynthesis,0.011498925614027657,0.011498925614027657
PWY-6731: starch degradation III,0.013230920982398182,0.013230920982398194
PWY-6749: CMP-legionaminate biosynthesis I,0.011874961719093887,0.011874961719093887
PWY-6803: phosphatidylcholine acyl editing,0.014149016075461235,0.014149016075461235
PWY-6807: xyloglucan degradation II (exoglucanase),0.01190270499421784,0.01190270499421784
PWY-6823: molybdopterin biosynthesis,0.013028578199281824,0.013028578199281824
PWY-6859: all-trans-farnesol biosynthesis,0.013804583972428603,0.013804583972428603
PWY-6895: superpathway of thiamine diphosphate biosynthesis II,0.012698535936578987,0.012698535936578981
PWY-6897: thiamine diphosphate salvage II,0.012509395819484523,0.012509395819484511
PWY-6901: superpathway of glucose and xylose degradation,0.014466273583529728,0.014466273583529725
PWY-6902: chitin degradation II (Vibrio),0.014632957595636398,0.014632957595636398
PWY-6906: chitin derivatives degradation,0.014256213193081907,0.014256213193081907
PWY-6922: L-N&delta;-acetylornithine biosynthesis,0.010505876559323404,0.010505876559323384
PWY-6936: seleno-amino acid biosynthesis (plants),0.010342747360430803,0.010342747360430803
"PWY-6961: L-ascorbate degradation II (bacterial, aerobic)",0.011375641985222906,0.011375641985222906
PWY-6969: TCA cycle V (2-oxoglutarate synthase),0.014881772765632479,0.014881772765632467
"PWY-6992: 1,5-anhydrofructose degradation",0.01129748043470168,0.01129748043470168
"PWY-7013: (S)-propane-1,2-diol degradation",0.011989792935598164,0.011989792935598164
PWY-702: L-methionine biosynthesis II,0.014225616808734635,0.014225616808734635
PWY-7094: fatty acid salvage,0.010761354944773384,0.010761354944773392
PWY-7111: pyruvate fermentation to isobutanol (engineered),0.011450410783807789,0.011450410783807782
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",0.013571883878694775,0.013571883878694775
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",0.013360128111747516,0.013360128111747513
PWY-7118: chitin deacetylation,0.012795086826640888,0.01279508682664089
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,0.011641605123951163,0.011641605123951163
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,0.012638600975401041,0.012638600975401058
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,0.012474025259667603,0.012474025259667603
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV,0.012852740785881016,0.012852740785881016
PWY-7199: pyrimidine deoxyribonucleosides salvage,0.010405936820298837,0.010405936820298837
PWY-7204: pyridoxal 5'-phosphate salvage II (plants),0.01208452267625472,0.012084522676254723
PWY-7208: superpathway of pyrimidine nucleobases salvage,0.0101114462119802,0.010111446211980204
PWY-7209: superpathway of pyrimidine ribonucleosides degradation,0.012170300897600806,0.012170300897600806
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,0.01069223775300442,0.010692237753004414
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,0.011506535940821447,0.01150653594082144
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,0.01198742756061349,0.01198742756061349
PWY-7221: guanosine ribonucleotides de novo biosynthesis,0.014958251698937605,0.014958251698937598
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,0.01198742756061349,0.011987427560613486
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,0.011935932095474045,0.011935932095474035
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,0.012117550977269081,0.012117550977269081
PWY-7234: inosine-5'-phosphate biosynthesis III,0.014049876733716214,0.014049876733716214
"PWY-7237: myo-, chiro- and scyllo-inositol degradation",0.013676310670659138,0.013676310670659152
PWY-7238: sucrose biosynthesis II,0.010433300540300186,0.010433300540300186
PWY-7242: D-fructuronate degradation,0.011734891584790606,0.011734891584790606
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",0.014153077910215103,0.014153077910215103
PWY-7254: TCA cycle VII (acetate-producers),0.010443848524811507,0.010443848524811507
PWY-7269: mitochondrial NADPH production (yeast),0.011009936514768842,0.011009936514768842
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II,0.014398197238098305,0.014398197238098305
PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis,0.012670672099366941,0.01267067209936693
PWY-7315: dTDP-N-acetylthomosamine biosynthesis,0.012898748163433772,0.012898748163433749
PWY-7316: dTDP-N-acetylviosamine biosynthesis,0.011838174812247403,0.011838174812247403
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,0.014504497662910884,0.014504497662910884
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,0.012737966388284625,0.012737966388284625
PWY-7345: superpathway of anaerobic sucrose degradation,0.01420293974009244,0.01420293974009244
PWY-7356: thiamine diphosphate salvage IV (yeast),0.011142556947682325,0.011142556947682325
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast),0.010697666764363616,0.010697666764363616
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",0.012796381269301238,0.012796381269301237
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",0.012746122351634682,0.012746122351634687
PWY-7392: taxadiene biosynthesis (engineered),0.014300637441361633,0.014300637441361633
PWY-7400: L-arginine biosynthesis IV (archaebacteria),0.014110175799641694,0.014110175799641694
PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide),0.01307104415896654,0.01307104415896654
"PWY-7456: &beta;-(1,4)-mannan degradation",0.01578006189587446,0.015780061895874456
PWY-7560: methylerythritol phosphate pathway II,0.01421067817917517,0.014210678179175157
PWY-7663: gondoate biosynthesis (anaerobic),0.015116608496797773,0.015116608496797768
PWY-7664: oleate biosynthesis IV (anaerobic),0.013007764512389337,0.013007764512389337
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis,0.01137619478334838,0.01137619478334838
PWY-7761: NAD salvage pathway II (PNC IV cycle),0.010744682502186069,0.010744682502186062
PWY-7790: UMP biosynthesis II,0.013151802127082264,0.013151802127082255
PWY-7791: UMP biosynthesis III,0.013151802127082264,0.013151802127082255
PWY-7851: coenzyme A biosynthesis II (eukaryotic),0.011495895865057492,0.011495895865057495
PWY-7858: (5Z)-dodecenoate biosynthesis II,0.011587422885764807,0.011587422885764781
PWY-7883: anhydromuropeptides recycling II,0.011558950668054555,0.011558950668054548
PWY-7942: 5-oxo-L-proline metabolism,0.011442682462379384,0.011442682462379384
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing),0.011928746928058141,0.011928746928058141
PWY-7977: L-methionine biosynthesis IV,0.012247478043390313,0.012247478043390313
PWY-7992: superpathway of menaquinol-8 biosynthesis III,0.013730105179104614,0.013730105179104626
PWY-8004: Entner-Doudoroff pathway I,0.014969580198643301,0.014969580198643301
PWY-801: homocysteine and cysteine interconversion,0.012734963965298513,0.012734963965298513
PWY-8073: lipid IVA biosynthesis (P. putida),0.012928991112314036,0.012928991112314036
PWY-8131: 5'-deoxyadenosine degradation II,0.01403778916280218,0.01403778916280218
PWY-8178: pentose phosphate pathway (non-oxidative branch) II,0.010831426749962266,0.010831426749962266
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction),0.013273151506268715,0.01327315150626871
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),0.01161113454975329,0.01161113454975329
PWY-841: superpathway of purine nucleotides de novo biosynthesis I,0.012321334164439217,0.012321334164439222
PWY-I9: L-cysteine biosynthesis VI (from L-methionine),0.014130738779577082,0.014130738779577082
PWY0-1061: superpathway of L-alanine biosynthesis,0.013507652429540235,0.013507652429540235
